[2025-05-13 09:07:12] State: uit, Confidence: 99.61%
[2025-06-05 00:09:48] State: uit, Confidence: 99.61%
[2025-06-05 00:09:50] State: uit, Confidence: 99.61%
[2025-06-05 00:09:53] State: uit, Confidence: 99.61%
[2025-06-05 00:09:55] State: uit, Confidence: 99.61%
[2025-06-05 00:09:58] State: uit, Confidence: 99.61%
[2025-06-05 00:10:00] State: uit, Confidence: 99.61%
[2025-06-05 00:10:03] State: uit, Confidence: 99.61%
[2025-06-05 00:10:05] State: uit, Confidence: 99.61%
[2025-06-05 00:10:08] State: uit, Confidence: 99.61%
[2025-06-05 00:10:10] State: uit, Confidence: 99.61%
[2025-06-05 00:10:13] State: uit, Confidence: 99.61%
[2025-06-05 00:10:15] State: uit, Confidence: 99.61%
[2025-06-05 00:10:18] State: uit, Confidence: 99.61%
[2025-06-05 00:10:20] State: uit, Confidence: 99.61%
[2025-06-05 00:10:23] State: uit, Confidence: 99.61%
[2025-06-05 00:10:26] State: uit, Confidence: 99.61%
[2025-06-05 00:10:28] State: uit, Confidence: 99.61%
[2025-06-05 00:10:31] State: uit, Confidence: 99.61%
[2025-06-05 00:10:33] State: uit, Confidence: 99.61%
[2025-06-05 00:10:36] State: uit, Confidence: 99.61%
[2025-06-05 00:10:38] State: uit, Confidence: 99.61%
[2025-06-05 00:10:41] State: uit, Confidence: 99.61%
[2025-06-05 00:10:43] State: uit, Confidence: 99.61%
[2025-06-05 00:10:46] State: uit, Confidence: 99.61%
[2025-06-05 00:10:48] State: uit, Confidence: 99.61%
[2025-06-05 00:10:51] State: uit, Confidence: 99.61%
[2025-06-05 00:10:53] State: uit, Confidence: 99.61%
[2025-06-05 00:10:56] State: uit, Confidence: 99.61%
[2025-06-05 00:10:58] State: uit, Confidence: 99.61%
[2025-06-05 00:11:01] State: uit, Confidence: 99.61%
[2025-06-05 00:11:03] State: uit, Confidence: 99.61%
[2025-06-05 00:11:06] State: uit, Confidence: 99.61%
[2025-06-05 00:11:08] State: uit, Confidence: 99.61%
[2025-06-05 00:11:11] State: uit, Confidence: 99.61%
[2025-06-05 00:11:13] State: uit, Confidence: 99.61%
[2025-06-05 00:11:16] State: uit, Confidence: 99.61%
[2025-06-05 00:11:18] State: uit, Confidence: 99.61%
[2025-06-05 00:11:21] State: uit, Confidence: 99.61%
[2025-06-05 00:11:24] State: uit, Confidence: 99.61%
[2025-06-05 00:11:26] State: uit, Confidence: 99.61%
[2025-06-05 00:11:29] State: uit, Confidence: 99.61%
[2025-06-05 00:11:31] State: uit, Confidence: 99.61%
[2025-06-05 00:11:34] State: uit, Confidence: 99.61%
[2025-06-05 00:11:36] State: uit, Confidence: 99.61%
[2025-06-05 00:11:39] State: uit, Confidence: 99.61%
[2025-06-05 00:11:41] State: uit, Confidence: 99.61%
[2025-06-05 00:11:44] State: uit, Confidence: 99.61%
[2025-06-05 00:11:46] State: uit, Confidence: 99.61%
[2025-06-05 00:11:49] State: uit, Confidence: 99.61%
[2025-06-05 00:11:51] State: uit, Confidence: 99.61%
[2025-06-05 00:11:54] State: uit, Confidence: 99.61%
[2025-06-05 00:11:56] State: uit, Confidence: 99.61%
[2025-06-05 00:11:59] State: uit, Confidence: 99.61%
[2025-06-05 00:12:01] State: uit, Confidence: 99.61%
[2025-06-05 00:12:04] State: uit, Confidence: 99.61%
[2025-06-05 00:12:06] State: uit, Confidence: 99.61%
[2025-06-05 00:12:09] State: uit, Confidence: 99.61%
[2025-06-05 00:12:11] State: uit, Confidence: 99.61%
[2025-06-05 00:12:14] State: uit, Confidence: 99.61%
[2025-06-05 00:12:16] State: uit, Confidence: 99.61%
[2025-06-05 00:12:19] State: uit, Confidence: 99.61%
[2025-06-05 00:12:22] State: uit, Confidence: 99.61%
[2025-06-05 00:12:24] State: uit, Confidence: 99.61%
[2025-06-05 00:12:27] State: uit, Confidence: 99.61%
[2025-06-05 00:12:29] State: uit, Confidence: 99.61%
[2025-06-05 00:12:32] State: uit, Confidence: 99.61%
[2025-06-05 00:12:34] State: uit, Confidence: 99.61%
[2025-06-05 00:12:37] State: uit, Confidence: 99.61%
[2025-06-05 00:12:39] State: uit, Confidence: 99.61%
[2025-06-05 00:12:42] State: uit, Confidence: 99.61%
[2025-06-05 00:12:44] State: uit, Confidence: 99.61%
[2025-06-05 00:12:47] State: uit, Confidence: 99.61%
[2025-06-05 00:12:49] State: uit, Confidence: 99.61%
[2025-06-05 00:12:52] State: uit, Confidence: 99.61%
[2025-06-05 00:12:54] State: uit, Confidence: 99.61%
[2025-06-05 00:12:57] State: uit, Confidence: 99.61%
[2025-06-05 00:12:59] State: uit, Confidence: 99.61%
[2025-06-05 00:13:02] State: uit, Confidence: 99.61%
[2025-06-05 00:13:04] State: uit, Confidence: 99.61%
[2025-06-05 00:13:07] State: uit, Confidence: 99.61%
[2025-06-05 00:13:09] State: uit, Confidence: 99.61%
[2025-06-05 00:13:12] State: uit, Confidence: 99.61%
[2025-06-05 00:13:14] State: uit, Confidence: 99.61%
[2025-06-05 00:13:17] State: uit, Confidence: 99.61%
[2025-06-05 00:13:20] State: uit, Confidence: 99.61%
[2025-06-05 00:13:22] State: uit, Confidence: 99.61%
[2025-06-05 00:13:25] State: uit, Confidence: 99.61%
[2025-06-05 00:13:27] State: uit, Confidence: 99.61%
[2025-06-05 00:13:30] State: uit, Confidence: 99.61%
[2025-06-05 00:13:32] State: uit, Confidence: 99.61%
[2025-06-05 00:13:35] State: uit, Confidence: 99.61%
[2025-06-05 00:13:37] State: uit, Confidence: 99.61%
[2025-06-05 00:13:40] State: uit, Confidence: 99.61%
[2025-06-05 00:13:42] State: uit, Confidence: 99.61%
[2025-06-05 00:13:45] State: uit, Confidence: 99.61%
[2025-06-05 00:13:47] State: uit, Confidence: 99.61%
[2025-06-05 00:13:50] State: uit, Confidence: 99.61%
[2025-06-05 00:13:52] State: uit, Confidence: 99.61%
[2025-06-05 00:13:55] State: uit, Confidence: 99.61%
[2025-06-05 00:13:57] State: uit, Confidence: 99.61%
[2025-06-05 00:14:00] State: uit, Confidence: 99.61%
[2025-06-05 00:14:02] State: uit, Confidence: 99.61%
[2025-06-05 00:14:05] State: uit, Confidence: 99.61%
[2025-06-05 00:14:07] State: uit, Confidence: 99.61%
[2025-06-05 00:14:10] State: uit, Confidence: 99.61%
[2025-06-05 00:14:13] State: uit, Confidence: 99.61%
[2025-06-05 00:14:15] State: uit, Confidence: 99.61%
[2025-06-05 00:14:18] State: uit, Confidence: 99.61%
[2025-06-05 00:14:20] State: uit, Confidence: 99.61%
[2025-06-05 00:14:23] State: uit, Confidence: 99.61%
[2025-06-05 00:14:25] State: uit, Confidence: 99.61%
[2025-06-05 00:14:28] State: uit, Confidence: 99.61%
[2025-06-05 00:14:30] State: uit, Confidence: 99.61%
[2025-06-05 00:14:33] State: uit, Confidence: 99.61%
[2025-06-05 00:14:35] State: uit, Confidence: 99.61%
[2025-06-05 00:14:38] State: uit, Confidence: 99.61%
[2025-06-05 00:14:40] State: uit, Confidence: 99.61%
[2025-06-05 00:14:43] State: uit, Confidence: 99.61%
[2025-06-05 00:14:45] State: uit, Confidence: 99.61%
[2025-06-05 00:14:48] State: uit, Confidence: 99.61%
[2025-06-05 00:14:50] State: uit, Confidence: 99.61%
[2025-06-05 00:14:53] State: uit, Confidence: 99.61%
[2025-06-05 00:14:55] State: uit, Confidence: 99.61%
[2025-06-05 00:14:58] State: uit, Confidence: 99.61%
[2025-06-05 00:15:00] State: uit, Confidence: 99.61%
[2025-06-05 00:15:03] State: uit, Confidence: 99.61%
[2025-06-05 00:15:05] State: uit, Confidence: 99.61%
[2025-06-05 00:15:08] State: uit, Confidence: 99.61%
[2025-06-05 00:15:11] State: uit, Confidence: 99.61%
[2025-06-05 00:15:13] State: uit, Confidence: 99.61%
[2025-06-05 00:15:16] State: uit, Confidence: 99.61%
[2025-06-05 00:15:18] State: uit, Confidence: 99.61%
[2025-06-05 00:15:21] State: uit, Confidence: 99.61%
[2025-06-05 00:15:23] State: uit, Confidence: 99.61%
[2025-06-05 00:15:26] State: uit, Confidence: 99.61%
[2025-06-05 00:15:28] State: uit, Confidence: 99.61%
[2025-06-05 00:15:31] State: uit, Confidence: 99.61%
[2025-06-05 00:15:33] State: uit, Confidence: 99.61%
[2025-06-05 00:15:36] State: uit, Confidence: 99.61%
[2025-06-05 00:15:38] State: uit, Confidence: 99.61%
[2025-06-05 00:15:41] State: uit, Confidence: 99.61%
[2025-06-05 00:15:43] State: uit, Confidence: 99.61%
[2025-06-05 00:15:46] State: uit, Confidence: 99.61%
[2025-06-05 00:15:48] State: uit, Confidence: 99.61%
[2025-06-05 00:15:51] State: uit, Confidence: 99.61%
[2025-06-05 00:15:53] State: uit, Confidence: 99.61%
[2025-06-05 00:15:56] State: uit, Confidence: 99.61%
[2025-06-05 00:15:58] State: uit, Confidence: 99.61%
[2025-06-05 00:16:01] State: uit, Confidence: 99.61%
[2025-06-05 00:16:04] State: uit, Confidence: 99.61%
[2025-06-05 00:16:06] State: uit, Confidence: 99.61%
[2025-06-05 00:16:09] State: uit, Confidence: 99.61%
[2025-06-05 00:16:11] State: uit, Confidence: 99.61%
[2025-06-05 00:16:14] State: uit, Confidence: 99.61%
[2025-06-05 00:16:16] State: uit, Confidence: 99.61%
[2025-06-05 00:16:19] State: uit, Confidence: 99.61%
[2025-06-05 00:16:21] State: uit, Confidence: 99.61%
[2025-06-05 00:16:24] State: uit, Confidence: 99.61%
[2025-06-05 00:16:26] State: uit, Confidence: 99.61%
[2025-06-05 00:16:29] State: uit, Confidence: 99.61%
[2025-06-05 00:16:31] State: uit, Confidence: 99.61%
[2025-06-05 00:16:34] State: uit, Confidence: 99.61%
[2025-06-05 00:16:36] State: uit, Confidence: 99.61%
[2025-06-05 00:16:39] State: uit, Confidence: 99.61%
[2025-06-05 00:16:41] State: uit, Confidence: 99.61%
[2025-06-05 00:16:44] State: uit, Confidence: 99.61%
[2025-06-05 00:16:46] State: uit, Confidence: 99.61%
[2025-06-05 00:16:49] State: uit, Confidence: 99.61%
[2025-06-05 00:16:51] State: uit, Confidence: 99.61%
[2025-06-05 00:16:54] State: uit, Confidence: 99.61%
[2025-06-05 00:16:56] State: uit, Confidence: 99.61%
[2025-06-05 00:16:59] State: uit, Confidence: 99.61%
[2025-06-05 00:17:02] State: uit, Confidence: 99.61%
[2025-06-05 00:17:04] State: uit, Confidence: 99.61%
[2025-06-05 00:17:07] State: uit, Confidence: 99.61%
[2025-06-05 00:17:09] State: uit, Confidence: 99.61%
[2025-06-05 00:17:12] State: uit, Confidence: 99.61%
[2025-06-05 00:17:14] State: uit, Confidence: 99.61%
[2025-06-05 00:17:17] State: uit, Confidence: 99.61%
[2025-06-05 00:17:19] State: uit, Confidence: 99.61%
[2025-06-05 00:17:22] State: uit, Confidence: 99.61%
[2025-06-05 00:17:24] State: uit, Confidence: 99.61%
[2025-06-05 00:17:27] State: uit, Confidence: 99.61%
[2025-06-05 00:17:29] State: uit, Confidence: 99.61%
[2025-06-05 00:17:32] State: uit, Confidence: 99.61%
[2025-06-05 00:17:34] State: uit, Confidence: 99.61%
[2025-06-05 00:17:37] State: uit, Confidence: 99.61%
[2025-06-05 00:17:39] State: uit, Confidence: 99.61%
[2025-06-05 00:17:42] State: uit, Confidence: 99.61%
[2025-06-05 00:17:44] State: uit, Confidence: 99.61%
[2025-06-05 00:17:47] State: uit, Confidence: 99.61%
[2025-06-05 00:17:49] State: uit, Confidence: 99.61%
[2025-06-05 00:17:52] State: uit, Confidence: 99.61%
[2025-06-05 00:17:54] State: uit, Confidence: 99.61%
[2025-06-05 00:17:57] State: uit, Confidence: 99.61%
[2025-06-05 00:18:00] State: uit, Confidence: 99.61%
[2025-06-05 00:18:02] State: uit, Confidence: 99.61%
[2025-06-05 00:18:05] State: uit, Confidence: 99.61%
[2025-06-05 00:18:07] State: uit, Confidence: 99.61%
[2025-06-05 00:18:10] State: uit, Confidence: 99.61%
[2025-06-05 00:18:12] State: uit, Confidence: 99.61%
[2025-06-05 00:18:15] State: uit, Confidence: 99.61%
[2025-06-05 00:18:17] State: uit, Confidence: 99.61%
[2025-06-05 00:18:20] State: uit, Confidence: 99.61%
[2025-06-05 00:18:22] State: uit, Confidence: 99.61%
[2025-06-05 00:18:25] State: uit, Confidence: 99.61%
[2025-06-05 00:18:27] State: uit, Confidence: 99.61%
[2025-06-05 00:18:30] State: uit, Confidence: 99.61%
[2025-06-05 00:18:32] State: uit, Confidence: 99.61%
[2025-06-05 00:18:35] State: uit, Confidence: 99.61%
[2025-06-05 00:18:37] State: uit, Confidence: 99.61%
[2025-06-05 00:18:40] State: uit, Confidence: 99.61%
[2025-06-05 00:18:42] State: uit, Confidence: 99.61%
[2025-06-05 00:18:45] State: uit, Confidence: 99.61%
[2025-06-05 00:18:47] State: uit, Confidence: 99.61%
[2025-06-05 00:18:50] State: uit, Confidence: 99.61%
[2025-06-05 00:18:52] State: uit, Confidence: 99.61%
[2025-06-05 00:18:55] State: uit, Confidence: 99.61%
[2025-06-05 00:18:58] State: uit, Confidence: 99.61%
[2025-06-05 00:19:00] State: uit, Confidence: 99.61%
[2025-06-05 00:19:03] State: uit, Confidence: 99.61%
[2025-06-05 00:19:05] State: uit, Confidence: 99.61%
[2025-06-05 00:19:08] State: uit, Confidence: 99.61%
[2025-06-05 00:19:10] State: uit, Confidence: 99.61%
[2025-06-05 00:19:13] State: uit, Confidence: 99.61%
[2025-06-05 00:19:15] State: uit, Confidence: 99.61%
[2025-06-05 00:19:18] State: uit, Confidence: 99.61%
[2025-06-05 00:19:20] State: uit, Confidence: 99.61%
[2025-06-05 00:19:23] State: uit, Confidence: 99.61%
[2025-06-05 00:19:25] State: uit, Confidence: 99.61%
[2025-06-05 00:19:28] State: uit, Confidence: 99.61%
[2025-06-05 00:19:30] State: uit, Confidence: 99.61%
[2025-06-05 00:19:33] State: uit, Confidence: 99.61%
[2025-06-05 00:19:35] State: uit, Confidence: 99.61%
[2025-06-05 00:19:38] State: uit, Confidence: 99.61%
[2025-06-05 00:19:40] State: uit, Confidence: 99.61%
[2025-06-05 00:19:43] State: uit, Confidence: 99.61%
[2025-06-05 00:19:45] State: uit, Confidence: 99.61%
[2025-06-05 00:19:48] State: uit, Confidence: 99.61%
[2025-06-05 00:19:51] State: uit, Confidence: 99.61%
[2025-06-05 00:19:53] State: uit, Confidence: 99.61%
[2025-06-05 00:19:56] State: uit, Confidence: 99.61%
[2025-06-05 00:19:58] State: uit, Confidence: 99.61%
[2025-06-05 00:20:01] State: uit, Confidence: 99.61%
[2025-06-05 00:20:03] State: uit, Confidence: 99.61%
[2025-06-05 00:20:06] State: uit, Confidence: 99.61%
[2025-06-05 00:20:08] State: uit, Confidence: 99.61%
[2025-06-05 00:20:11] State: uit, Confidence: 99.61%
[2025-06-05 00:20:13] State: uit, Confidence: 99.61%
[2025-06-05 00:20:16] State: uit, Confidence: 99.61%
[2025-06-05 00:20:18] State: uit, Confidence: 99.61%
[2025-06-05 00:20:21] State: uit, Confidence: 99.61%
[2025-06-05 00:20:23] State: uit, Confidence: 99.61%
[2025-06-05 00:20:26] State: uit, Confidence: 99.61%
[2025-06-05 00:20:28] State: uit, Confidence: 99.61%
[2025-06-05 00:20:31] State: uit, Confidence: 99.61%
[2025-06-05 00:20:33] State: uit, Confidence: 99.61%
[2025-06-05 00:20:36] State: uit, Confidence: 99.61%
[2025-06-05 00:20:38] State: uit, Confidence: 99.61%
[2025-06-05 00:20:41] State: uit, Confidence: 99.61%
[2025-06-05 00:20:43] State: uit, Confidence: 99.61%
[2025-06-05 00:20:46] State: uit, Confidence: 99.61%
[2025-06-05 00:20:49] State: uit, Confidence: 99.61%
[2025-06-05 00:20:51] State: uit, Confidence: 99.61%
[2025-06-05 00:20:54] State: uit, Confidence: 99.61%
[2025-06-05 00:20:56] State: uit, Confidence: 99.61%
[2025-06-05 00:20:59] State: uit, Confidence: 99.61%
[2025-06-05 00:21:01] State: uit, Confidence: 99.61%
[2025-06-05 00:21:04] State: uit, Confidence: 99.61%
[2025-06-05 00:21:06] State: uit, Confidence: 99.61%
[2025-06-05 00:21:09] State: uit, Confidence: 99.61%
[2025-06-05 00:21:11] State: uit, Confidence: 99.61%
[2025-06-05 00:21:14] State: uit, Confidence: 99.61%
[2025-06-05 00:21:16] State: uit, Confidence: 99.61%
[2025-06-05 00:21:19] State: uit, Confidence: 99.61%
[2025-06-05 00:21:21] State: uit, Confidence: 99.61%
[2025-06-05 00:21:24] State: uit, Confidence: 99.61%
[2025-06-05 00:21:26] State: uit, Confidence: 99.61%
[2025-06-05 00:21:29] State: uit, Confidence: 99.61%
[2025-06-05 00:21:31] State: uit, Confidence: 99.61%
[2025-06-05 00:21:34] State: uit, Confidence: 99.61%
[2025-06-05 00:21:36] State: uit, Confidence: 99.61%
[2025-06-05 00:21:39] State: uit, Confidence: 99.61%
[2025-06-05 00:21:41] State: uit, Confidence: 99.61%
[2025-06-05 00:21:44] State: uit, Confidence: 99.61%
[2025-06-05 00:21:47] State: uit, Confidence: 99.61%
[2025-06-05 00:21:49] State: uit, Confidence: 99.61%
[2025-06-05 00:21:52] State: uit, Confidence: 99.61%
[2025-06-05 00:21:54] State: uit, Confidence: 99.61%
[2025-06-05 00:21:57] State: uit, Confidence: 99.61%
[2025-06-05 00:21:59] State: uit, Confidence: 99.61%
[2025-06-05 00:22:02] State: uit, Confidence: 99.61%
[2025-06-05 00:22:04] State: uit, Confidence: 99.61%
[2025-06-05 00:22:07] State: uit, Confidence: 99.61%
[2025-06-05 00:22:09] State: uit, Confidence: 99.61%
[2025-06-05 00:22:12] State: uit, Confidence: 99.61%
[2025-06-05 00:22:14] State: uit, Confidence: 99.61%
[2025-06-05 00:22:17] State: uit, Confidence: 99.61%
[2025-06-05 00:22:19] State: uit, Confidence: 99.61%
[2025-06-05 00:22:22] State: uit, Confidence: 99.61%
[2025-06-05 00:22:24] State: uit, Confidence: 99.61%
[2025-06-05 00:22:27] State: uit, Confidence: 99.61%
[2025-06-05 00:22:29] State: uit, Confidence: 99.61%
[2025-06-05 00:22:32] State: uit, Confidence: 99.61%
[2025-06-05 00:22:34] State: uit, Confidence: 99.61%
[2025-06-05 00:22:37] State: uit, Confidence: 99.61%
[2025-06-05 00:22:39] State: uit, Confidence: 99.61%
[2025-06-05 00:22:42] State: uit, Confidence: 99.61%
[2025-06-05 00:22:45] State: uit, Confidence: 99.61%
[2025-06-05 00:22:47] State: uit, Confidence: 99.61%
[2025-06-05 00:22:50] State: uit, Confidence: 99.61%
[2025-06-05 00:22:52] State: uit, Confidence: 99.61%
[2025-06-05 00:22:55] State: uit, Confidence: 99.61%
[2025-06-05 00:22:57] State: uit, Confidence: 99.61%
[2025-06-05 00:23:00] State: uit, Confidence: 99.61%
[2025-06-05 00:23:02] State: uit, Confidence: 99.61%
[2025-06-05 00:23:05] State: uit, Confidence: 99.61%
[2025-06-05 00:23:07] State: uit, Confidence: 99.61%
[2025-06-05 00:23:10] State: uit, Confidence: 99.61%
[2025-06-05 00:23:12] State: uit, Confidence: 99.61%
[2025-06-05 00:23:15] State: uit, Confidence: 99.61%
[2025-06-05 00:23:17] State: uit, Confidence: 99.61%
[2025-06-05 00:23:20] State: uit, Confidence: 99.61%
[2025-06-05 00:23:22] State: uit, Confidence: 99.61%
[2025-06-05 00:23:25] State: uit, Confidence: 99.61%
[2025-06-05 00:23:27] State: uit, Confidence: 99.61%
[2025-06-05 00:23:30] State: uit, Confidence: 99.61%
[2025-06-05 00:23:32] State: uit, Confidence: 99.61%
[2025-06-05 00:23:35] State: uit, Confidence: 99.61%
[2025-06-05 00:23:38] State: uit, Confidence: 99.61%
[2025-06-05 00:23:40] State: uit, Confidence: 99.61%
[2025-06-05 00:23:43] State: uit, Confidence: 99.61%
[2025-06-05 00:23:45] State: uit, Confidence: 99.61%
[2025-06-05 00:23:48] State: uit, Confidence: 99.61%
[2025-06-05 00:23:50] State: uit, Confidence: 99.61%
[2025-06-05 00:23:53] State: uit, Confidence: 99.61%
[2025-06-05 00:23:55] State: uit, Confidence: 99.61%
[2025-06-05 00:23:58] State: uit, Confidence: 99.61%
[2025-06-05 00:24:00] State: uit, Confidence: 99.61%
[2025-06-05 00:24:03] State: uit, Confidence: 99.61%
[2025-06-05 00:24:05] State: uit, Confidence: 99.61%
[2025-06-05 00:24:08] State: uit, Confidence: 99.61%
[2025-06-05 00:24:10] State: uit, Confidence: 99.61%
[2025-06-05 00:24:13] State: uit, Confidence: 99.61%
[2025-06-05 00:24:15] State: uit, Confidence: 99.61%
[2025-06-05 00:24:18] State: uit, Confidence: 99.61%
[2025-06-05 00:24:20] State: uit, Confidence: 99.61%
[2025-06-05 00:24:23] State: uit, Confidence: 99.61%
[2025-06-05 00:24:25] State: uit, Confidence: 99.61%
[2025-06-05 00:24:28] State: uit, Confidence: 99.61%
[2025-06-05 00:24:30] State: uit, Confidence: 99.61%
[2025-06-05 00:24:33] State: uit, Confidence: 99.61%
[2025-06-05 00:24:36] State: uit, Confidence: 99.61%
[2025-06-05 00:24:38] State: uit, Confidence: 99.61%
[2025-06-05 00:24:41] State: uit, Confidence: 99.61%
[2025-06-05 00:24:43] State: uit, Confidence: 99.61%
[2025-06-05 00:24:46] State: uit, Confidence: 99.61%
[2025-06-05 00:24:48] State: uit, Confidence: 99.61%
[2025-06-05 00:24:51] State: uit, Confidence: 99.61%
[2025-06-05 00:24:53] State: uit, Confidence: 99.61%
[2025-06-05 00:24:56] State: uit, Confidence: 99.61%
[2025-06-05 00:24:58] State: uit, Confidence: 99.61%
[2025-06-05 00:25:01] State: uit, Confidence: 99.61%
[2025-06-05 00:25:03] State: uit, Confidence: 99.61%
[2025-06-05 00:25:06] State: uit, Confidence: 99.61%
[2025-06-05 00:25:08] State: uit, Confidence: 99.61%
[2025-06-05 00:25:11] State: uit, Confidence: 99.61%
[2025-06-05 00:25:13] State: uit, Confidence: 99.61%
[2025-06-05 00:25:16] State: uit, Confidence: 99.61%
[2025-06-05 00:25:18] State: uit, Confidence: 99.61%
[2025-06-05 00:25:21] State: uit, Confidence: 99.61%
[2025-06-05 00:25:23] State: uit, Confidence: 99.61%
[2025-06-05 00:25:26] State: uit, Confidence: 99.61%
[2025-06-05 00:25:28] State: uit, Confidence: 99.61%
[2025-06-05 00:25:31] State: uit, Confidence: 99.61%
[2025-06-05 00:25:34] State: uit, Confidence: 99.61%
[2025-06-05 00:25:36] State: uit, Confidence: 99.61%
[2025-06-05 00:25:39] State: uit, Confidence: 99.61%
[2025-06-05 00:25:41] State: uit, Confidence: 99.61%
[2025-06-05 00:25:44] State: uit, Confidence: 99.61%
[2025-06-05 00:25:46] State: uit, Confidence: 99.61%
[2025-06-05 00:25:49] State: uit, Confidence: 99.61%
[2025-06-05 00:25:51] State: uit, Confidence: 99.61%
[2025-06-05 00:25:54] State: uit, Confidence: 99.61%
[2025-06-05 00:25:56] State: uit, Confidence: 99.61%
[2025-06-05 00:25:59] State: uit, Confidence: 99.61%
[2025-06-05 00:26:01] State: uit, Confidence: 99.61%
[2025-06-05 00:26:04] State: uit, Confidence: 99.61%
[2025-06-05 00:26:06] State: uit, Confidence: 99.61%
[2025-06-05 00:26:09] State: uit, Confidence: 99.61%
[2025-06-05 00:26:11] State: uit, Confidence: 99.61%
[2025-06-05 00:26:14] State: uit, Confidence: 99.61%
[2025-06-05 00:26:16] State: uit, Confidence: 99.61%
[2025-06-05 00:26:19] State: uit, Confidence: 99.61%
[2025-06-05 00:26:21] State: uit, Confidence: 99.61%
[2025-06-05 00:26:24] State: uit, Confidence: 99.61%
[2025-06-05 00:26:26] State: uit, Confidence: 99.61%
[2025-06-05 00:26:29] State: uit, Confidence: 99.61%
[2025-06-05 00:26:32] State: uit, Confidence: 99.61%
[2025-06-05 00:26:34] State: uit, Confidence: 99.61%
[2025-06-05 00:26:37] State: uit, Confidence: 99.61%
[2025-06-05 00:26:39] State: uit, Confidence: 99.61%
[2025-06-05 00:26:42] State: uit, Confidence: 99.61%
[2025-06-05 00:26:44] State: uit, Confidence: 99.61%
[2025-06-05 00:26:47] State: uit, Confidence: 99.61%
[2025-06-05 00:26:49] State: uit, Confidence: 99.61%
[2025-06-05 00:26:52] State: uit, Confidence: 99.61%
[2025-06-05 00:26:54] State: uit, Confidence: 99.61%
[2025-06-05 00:26:57] State: uit, Confidence: 99.61%
[2025-06-05 00:26:59] State: uit, Confidence: 99.61%
[2025-06-05 00:27:02] State: uit, Confidence: 99.61%
[2025-06-05 00:27:04] State: uit, Confidence: 99.61%
[2025-06-05 00:27:07] State: uit, Confidence: 99.61%
[2025-06-05 00:27:09] State: uit, Confidence: 99.61%
[2025-06-05 00:27:12] State: uit, Confidence: 99.61%
[2025-06-05 00:27:14] State: uit, Confidence: 99.61%
[2025-06-05 00:27:17] State: uit, Confidence: 99.61%
[2025-06-05 00:27:19] State: uit, Confidence: 99.61%
[2025-06-05 00:27:22] State: uit, Confidence: 99.61%
[2025-06-05 00:27:25] State: uit, Confidence: 99.61%
[2025-06-05 00:27:27] State: uit, Confidence: 99.61%
[2025-06-05 00:27:30] State: uit, Confidence: 99.61%
[2025-06-05 00:27:32] State: uit, Confidence: 99.61%
[2025-06-05 00:27:35] State: uit, Confidence: 99.61%
[2025-06-05 00:27:37] State: uit, Confidence: 99.61%
[2025-06-05 00:27:40] State: uit, Confidence: 99.61%
[2025-06-05 00:27:42] State: uit, Confidence: 99.61%
[2025-06-05 00:27:45] State: uit, Confidence: 99.61%
[2025-06-05 00:27:47] State: uit, Confidence: 99.61%
[2025-06-05 00:27:50] State: uit, Confidence: 99.61%
[2025-06-05 00:27:52] State: uit, Confidence: 99.61%
[2025-06-05 00:27:55] State: uit, Confidence: 99.61%
[2025-06-05 00:27:57] State: uit, Confidence: 99.61%
[2025-06-05 00:28:00] State: uit, Confidence: 99.61%
[2025-06-05 00:28:02] State: uit, Confidence: 99.61%
[2025-06-05 00:28:05] State: uit, Confidence: 99.61%
[2025-06-05 00:28:07] State: uit, Confidence: 99.61%
[2025-06-05 00:28:10] State: uit, Confidence: 99.61%
[2025-06-05 00:28:12] State: uit, Confidence: 99.61%
[2025-06-05 00:28:15] State: uit, Confidence: 99.61%
[2025-06-05 00:28:17] State: uit, Confidence: 99.61%
[2025-06-05 00:28:20] State: uit, Confidence: 99.61%
[2025-06-05 00:28:23] State: uit, Confidence: 99.61%
[2025-06-05 00:28:25] State: uit, Confidence: 99.61%
[2025-06-05 00:28:28] State: uit, Confidence: 99.61%
[2025-06-05 00:28:30] State: uit, Confidence: 99.61%
[2025-06-05 00:28:33] State: uit, Confidence: 99.61%
[2025-06-05 00:28:35] State: uit, Confidence: 99.61%
[2025-06-05 00:28:38] State: uit, Confidence: 99.61%
[2025-06-05 00:28:40] State: uit, Confidence: 99.61%
[2025-06-05 00:28:43] State: uit, Confidence: 99.61%
[2025-06-05 00:28:45] State: uit, Confidence: 99.61%
[2025-06-05 00:28:48] State: uit, Confidence: 99.61%
[2025-06-05 00:28:50] State: uit, Confidence: 99.61%
[2025-06-05 00:28:53] State: uit, Confidence: 99.61%
[2025-06-05 00:28:55] State: uit, Confidence: 99.61%
[2025-06-05 00:28:58] State: uit, Confidence: 99.61%
[2025-06-05 00:29:00] State: uit, Confidence: 99.61%
[2025-06-05 00:29:03] State: uit, Confidence: 99.61%
[2025-06-05 00:29:05] State: uit, Confidence: 99.61%
[2025-06-05 00:29:08] State: uit, Confidence: 99.61%
[2025-06-05 00:29:10] State: uit, Confidence: 99.61%
[2025-06-05 00:29:13] State: uit, Confidence: 99.61%
[2025-06-05 00:29:15] State: uit, Confidence: 99.61%
[2025-06-05 00:29:18] State: uit, Confidence: 99.61%
